Appnum,NOMOR PATEN,TANGGAL PEMBERIAN,STATUS,NOMOR PENGUMUMAN,TANGGAL PENGUMUMAN,TANGGAL PENERIMAAN,TANGGAL DIMULAI PELINDUNGAN,Prioritas,IPC,Pemegang Paten
P00201702206,IDP000057897,,(PA) Diberi Paten,2017/11248,13 Oct 2017,06 Apr 2017,09 Sep 2014,"- - -
","B60L 11/14,B60W 10/00,B60W 20/00,B60K 6/48,B60K 6/547","NISSAN MOTOR CO., LTD."
P00201401448,IDP000065153,,(PA) Diberi Paten,2015/03098,24 Jul 2015,12 Mar 2014,13 Sep 2012,"2011-201704 15 Sep 2011 JP
","H01M 12/02,H01M 12/06","NISSAN MOTOR CO., LTD."
P00201606533,IDP000063115,,(PA) Diberi Paten,2017/10129,15 Sep 2017,28 Sep 2016,26 Jan 2015,"2014-081782 11 Apr 2014 JP
","F02D 41/18,F02D 45/00","NISSAN MOTOR CO., LTD."
P00201501228,IDP000055232,,(PA) Diberi Paten,2016/02672,08 Apr 2016,27 Feb 2015,20 Aug 2013,"2012-202472 14 Sep 2012 JP
","B60K 1/04,H01M 2/10,H01M 2/12","NISSAN MOTOR CO., LTD."
P00201506511,IDP000053452,,(PA) Diberi Paten,2016/05457,07 Oct 2016,12 Oct 2015,24 Mar 2014,"2013-072236 29 Mar 2013 JP
","B60L 11/18,H02J 50/00","NISSAN MOTOR CO., LTD."
P00201506519,IDP000052268,,(PA) Diberi Paten,2017/00035,06 Jan 2017,12 Oct 2015,20 Mar 2014,"2013-083545 12 Apr 2013 JP
","B60K 1/04,B60L 11/18,B62D 25/20,H02J 17/00,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201501579,IDP000050272,,(PA) Diberi Paten,2016/02995,18 Apr 2016,18 Mar 2015,14 Aug 2013,"2012-205529 19 Sep 2012 JP
","B60K 1/04,B60K 15/05,B60L 11/12,B60L 11/14,B60L 11/18,B60L 3/00","NISSAN MOTOR CO., LTD"
P00201703619,IDP000059939,,(PA) Diberi Paten,2017/13345,08 Dec 2017,07 Jun 2017,27 Nov 2014,"- - -
","F02D 29/02,F02D 41/12,F02D 41/34,F02D 45/00,F02M 63/00","NISSAN MOTOR CO., LTD."
P00201707233,IDP000057612,,(PA) Diberi Paten,2018/04276,20 Apr 2018,18 Oct 2017,20 Mar 2015,"- - -
","B60K 6/48,B60K 6/543,B60W 10/06,B60W 20/00","NISSAN MOTOR CO., LTD."
P00201707235,IDP000058725,,(PA) Diberi Paten,2018/04409,27 Apr 2018,18 Oct 2017,20 Mar 2015,"- - -
","B60L 11/18,B60W 10/08,B60W 20/00","NISSAN MOTOR CO., LTD."
P00201506529,IDP000054146,,(PA) Dihapuskan,2017/03710,13 Apr 2017,12 Oct 2015,28 Mar 2014,"2013-082823 11 Apr 2013 JP
","F02D 45/00,G01C 21/26","NISSAN MOTOR CO., LTD."
P00201506263,IDP000058125,,(PA) Diberi Paten,2016/02535,08 Apr 2016,05 Oct 2015,25 Dec 2013,"2013-047596 11 Mar 2013 JP
","F16D 25/0638,F16D 25/12","NISSAN MOTOR CO., LTD."
P00201506336,IDP000064168,,(PA) Diberi Paten,2017/03688,13 Apr 2017,07 Oct 2015,20 Mar 2014,"2013-083542 12 Apr 2013 JP
","B60K 1/04,B60L 11/18,B60L 5/00,B60R 16/03,B62D 25/20,H02J 17/00,H02J 7/00","NISSAN MOTOR CO., LTD."
P00201400703,IDP000047148,,(PA) Dihapuskan,2015/00953,20 Mar 2015,07 Feb 2014,28 Jun 2012,"2011-154666 13 Jul 2011 JP
","C09D 133/14,C09D 143/04,C09D 163/00,C09D 175/04,C09D 5/44","NISSAN MOTOR CO., LTD."
P00201500650,IDP000059160,,(PA) Diberi Paten,2016/02866,18 Apr 2016,02 Feb 2015,24 Jul 2013,"2012-166516 27 Jul 2012 JP
","B60R 1/00,B60R 21/00,G06K 9/00,G06T 1/00,G06T 7/00,G08G 1/16","NISSAN MOTOR CO., LTD."
P00201500693,IDP000052002,,(PA) Diberi Paten,2017/02349,17 Mar 2017,04 Feb 2015,24 Jul 2013,"2012-166525 27 Jul 2012 JP
","G03B 15/00,H04N 5/225","NISSAN MOTOR CO., LTD."
P00201506207,IDP000056965,,(PA) Diberi Paten,2016/05681,14 Oct 2016,02 Oct 2015,04 Mar 2013,"- - -
",B60R 25/0215,"NISSAN MOTOR CO., LTD."
P00201501874,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2017/02772,24 Mar 2017,,-,"2012-219930 02 Oct 2012 JP
","B60L 3/00,G01C 21/26","NISSAN MOTOR CO., LTD."
P00201602311,IDP000055130,,(PA) Diberi Paten,2017/09043,18 Aug 2017,06 Apr 2016,08 Sep 2014,"2013-186358 09 Sep 2013 JP
","C21D 9/40,C22C 38/00,C22C 38/42,F02F 5/00,F16J 9/26","NISSAN MOTOR CO.,LTD."
P00201404824,IDP000063773,,(PA) Diberi Paten,2015/03886,04 Sep 2015,13 Aug 2014,13 Feb 2013,"2012-037472 23 Feb 2012 JP
",G08G 1/16,"NISSAN MOTOR CO., LTD."
P00201404875,,-,(PA) Ditarik Kembali oleh Pemohon,2015/04255,25 Sep 2015,,-,"2012-042880 29 Feb 2012 JP
","B60L 11/18,B60L 3/00,B60T 7/12,B60W 20/00,B60W 10/18","NISSAN MOTOR CO.,LTD."
P00201406112,IDP000061102,,(PA) Diberi Paten,2015/01527,24 Apr 2015,08 Oct 2014,12 Mar 2013,"2012-101942 27 Apr 2012 JP
","B60W 10/06,B60W 20/00,F02D 29/00,F02D 29/02,F02D 45/00,B60K 6/48,B60K 6/54","NISSAN MOTOR CO., LTD."
P00201400622,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2015/04885,06 Nov 2015,,-,"2011-163258 26 Jul 2011 JP
","H01M 10/0525,H01M 4/66","NISSAN MOTOR CO., LTD."
P00201500467,IDP000047719,,(PA) Diberi Paten,2015/01209,27 Mar 2015,26 Jan 2015,03 Jul 2013,"2012-149868 03 Jul 2012 JP
",H04N 5/225,"NISSAN MOTOR CO., LTD."
P00201602420,IDP000058697,,(PA) Masa Tenggang Dihapuskan,2017/05885,02 Jun 2017,11 Apr 2016,10 Oct 2013,"- - -
","B60K 6/48,B60W 10/06,B60W 10/26,B60W 20/00","NISSAN MOTOR CO., LTD."
P00201701767,IDP000070051,,(PA) Diberi Paten,2017/13690,15 Dec 2017,21 Aug 2015,21 Aug 2015,"2014-169110 22 Aug 2014 JP
","B60L 15/20,B60W 10/08,B60W 20/00,H02P 29/00,B60K 6/485","NISSAN MOTOR CO., LTD."
P00201806338,IDP000065279,,(PA) Diberi Paten,2019/00776,01 Feb 2019,21 Aug 2018,28 Nov 2016,"2016-011031 22 Jan 2016 JP
","B60T 7/12,G01S 13/86,G01S 13/93,G08G 1/09,G08G 1/16","NISSAN MOTOR CO., LTD."
P00201709557,IDP000059561,,(PA) Diberi Paten,2018/06049,08 Jun 2018,22 Dec 2017,29 May 2015,"- - -
","H02M 1/14,H02M 3/155,H02M 7/48","NISSAN MOTOR CO., LTD."
P00201902628,IDP000071409,,(PA) Diberi Paten,2019/05013,12 Jul 2019,27 Mar 2019,07 Sep 2016,"- - -
","F02D 41/00,F02D 41/14,F02M 26/00,F02M 26/02,F02M 26/06","NISSAN MOTOR CO., LTD."
P00201800347,IDP000060606,,(PA) Diberi Paten,2018/07390,20 Jul 2018,15 Jan 2018,22 Jun 2015,"- - -
","B60K 6/48,B60K 6/547,B60W 10/10,F16H 61/12,F16H 61/68","NISSAN MOTOR CO., LTD."
P00201907268,,-,(PA) Pengecekan Pembayaran Substantif,2020/00363,07 Feb 2020,,-,"2017-018586 03 Feb 2017 JP
","B22F 1/00,B22F 7/00,B22F 7/08,C22C 19/05,C22C 38/00,C22C 38/56,C23C 24/04,F01L 3/02","NISSAN MOTOR CO., LTD."
PID201802301,IDP000070978,,(PA) Diberi Paten,2018/11176,12 Oct 2018,01 Sep 2015,01 Sep 2015,"- - -
","B60W 30/18,B60W 20/00,B60W 10/06,B60W 10/00,B60K 31/00","NISSAN MOTOR CO.,LTD."
P00201704746,IDP000067890,,(PA) Diberi Paten,2018/00571,19 Jan 2018,19 Jul 2017,26 Jan 2015,"- - -
","B05C 13/02,B05C 9/14,F26B 15/12","NISSAN MOTOR CO., LTD."
PID201802183,IDP000064514,,(PA) Diberi Paten,2018/10010,14 Sep 2018,18 Sep 2015,18 Sep 2015,"- - -
",B60K 35/00,"NISSAN MOTOR CO., LTD."
P00201803660,,-,(PA) Persetujuan Kasubdit Pemeriksa Untuk Komunikasi,2018/09104,16 Aug 2018,,-,"- - -
",-,"NISSAN MOTOR CO., LTD."
P00201804191,,-,(PA) Persetujuan Direktur untuk Ditarik Kembali,2018/11022,12 Oct 2018,,-,"- - -
","B24C 1/06,B24C 5/02,B24C 9/00","NISSAN MOTOR CO., LTD."
P00201801790,IDP000072144,,(PA) Diberi Paten,2018/08161,03 Aug 2018,12 Mar 2018,10 Aug 2016,"2015-167173 26 Aug 2015 JP
","B60L 7/24,B60T 8/17","NISSAN MOTOR CO., LTD."
P00201702207,IDP000070724,,(PA) Diberi Paten,2017/12824,24 Nov 2017,06 Apr 2017,30 Sep 2014,"- - -
","H02K 11/33,H02K 5/20,H02K 9/16,H02K 9/19,H02K 9/22","NISSAN MOTOR CO., LTD."
